"","Gene","S7_avg","S12_avg","S13_avg","Class"
"GABRB1","GABRB1",7.41108405174895,10.4380576269199,3.57797051689378,"not_elevated"
"GABRB2","GABRB2",100.227380381364,86.0017194003883,97.9066741180662,"not_elevated"
"GABRB3","GABRB3",43.3469145710324,51.0561907478983,20.4418237061435,"not_elevated"
"GABRD","GABRD",8.83099083329044,11.1431720401376,18.9540632215293,"not_elevated"
"GABRE","GABRE",3.04235875591414,4.78517504613167,3.45010807634719,"not_elevated"
"GABRG1","GABRG1",19.4938556879432,7.75567747732322,15.0140622903543,"not_elevated"
"GABRG2","GABRG2",43.0951533587297,44.5460711213813,34.6406308828383,"not_elevated"
"GABRG3","GABRG3",1.06536135446518,1.65275935030356,0.508355268766146,"individual_elevated"
"GAD1","GAD1",41.0699374461702,36.4009329235351,30.1355936072717,"not_elevated"
"GAD2","GAD2",10.0575084766442,10.8523417714472,7.4455270211991,"not_elevated"
"GADD45A","GADD45A",17.1285667283786,13.4395344845875,15.4818389928539,"not_elevated"
"GADD45B","GADD45B",38.1204588085167,30.4621192871601,34.1934852121536,"not_elevated"
"GADD45G","GADD45G",5.00879233824358,10.5614072271941,6.12344078955319,"not_elevated"
"GADD45GIP1","GADD45GIP1",18.5399884595703,14.5225661387442,15.1932443001438,"not_elevated"
"GADL1","GADL1",9.2576637129257,10.7008578530282,10.183138413897,"not_elevated"
"GAK","GAK",42.0931002413079,50.0046240526117,45.176210113335,"not_elevated"
"GAL3ST1","GAL3ST1",3.15697321004684,2.67914066027509,2.85558352462183,"not_elevated"
"GAL3ST3","GAL3ST3",1.56980652702402,4.98352951734234,2.04873147670576,"individual_elevated"
"GALC","GALC",42.4874507103517,30.4329783053248,41.0044878240374,"not_elevated"
"GALE","GALE",19.2554981967835,13.1771824789684,12.2261160799564,"not_elevated"
"GALK1","GALK1",17.182831498557,14.1428904124032,14.6132780157503,"not_elevated"
"GALK2","GALK2",26.4595077821324,19.3607603257439,23.0575432493727,"not_elevated"
"GALM","GALM",42.7749207896432,17.5362584019321,27.8955872743984,"not_elevated"
"GALNS","GALNS",7.09112956621832,7.15106601732768,6.16895232682326,"not_elevated"
"GALNT1","GALNT1",95.331362474862,63.7769258116198,93.6452701939146,"not_elevated"
"GALNT10","GALNT10",26.2273851318786,32.5698645733686,32.8462512439623,"not_elevated"
"GALNT11","GALNT11",93.4408425880777,54.4560244519272,77.73083833667,"not_elevated"
"GALNT12","GALNT12",6.78102540484312,2.80911962104973,8.19946566467933,"not_elevated"
"GALNT13","GALNT13",8.832750308659,8.25322547750235,24.2203343114153,"individual_elevated"
"GALNT14","GALNT14",13.4506747271048,22.239338590225,12.9823872796859,"not_elevated"
"GALNT15","GALNT15",14.8442699409768,21.4418913892594,26.8224260061307,"not_elevated"
"GALNT16","GALNT16",19.4170472572929,22.0753289508027,22.2205004692768,"not_elevated"
"GALNT18","GALNT18",27.7870814104983,51.6572582245108,33.8988852335922,"not_elevated"
"GALNT2","GALNT2",65.2506310855182,76.6582237427442,61.9103873879581,"not_elevated"
"GALNT3","GALNT3",5.32226201242478,5.56239238351688,7.67324104699565,"not_elevated"
"GALNT4","GALNT4",14.3307786194973,15.0360828129321,16.638401859448,"not_elevated"
"GALNT5","GALNT5",7.36075279572472,4.84085466444633,14.4252791110452,"individual_elevated"
"GALNT6","GALNT6",6.74145143122846,4.87589559987604,5.32868194470747,"not_elevated"
"GALNT7","GALNT7",13.599251818393,11.0336013910344,21.3748065251911,"not_elevated"
"GALNT9","GALNT9",8.5122483765393,12.1245877792282,11.6575597516631,"not_elevated"
"GALT","GALT",20.784072417399,17.713862784115,15.0405515475069,"not_elevated"
"GAMT","GAMT",137.134878394298,102.34142891027,77.9099679554424,"not_elevated"
"GAN","GAN",19.0775429173043,17.6803836395095,21.051554459642,"not_elevated"
"GANAB","GANAB",217.278248821365,181.562721576706,191.432534001147,"not_elevated"
"GANC","GANC",21.7165857679975,31.8045953799767,28.4533433424788,"not_elevated"
"GAP43","GAP43",41.9195899555372,46.5871616911128,17.8127821471236,"not_elevated"
"GAPDH","GAPDH",4026.5376312523,2788.36961945691,3984.64624279137,"not_elevated"
"GAPT","GAPT",1.92244658237743,0.483591051483799,1.05002406048427,"individual_elevated"
"GAPVD1","GAPVD1",93.8452786936103,99.1734202733562,97.1297879754726,"not_elevated"
"GAREM","GAREM",38.8920132547487,27.4668344525693,41.7219345991412,"not_elevated"
"GAREML","GAREML",3.81922735177871,4.26191150357297,4.05405881800019,"not_elevated"
"GARNL3","GARNL3",13.3666976352257,14.3118168634049,19.0173279681957,"not_elevated"
"GARS","GARS",50.5199113389758,50.4447506103441,41.2122830781602,"not_elevated"
"GART","GART",43.304709138505,38.2072904014572,37.0187377141705,"not_elevated"
"GAS1","GAS1",8.12354069049871,12.4066315988283,7.8565483140568,"not_elevated"
"GAS2","GAS2",9.49100656218936,10.1837681435822,9.49813310997973,"not_elevated"
"GAS2L1","GAS2L1",6.60440146270444,9.97680101838091,6.41639283660787,"not_elevated"
"GAS2L2","GAS2L2",1.77107937977221,5.34201282938711,0.696602824610798,"individual_elevated"
"GAS5","GAS5",20.0066652929394,18.0204077707176,19.1426008577404,"not_elevated"
"GAS6","GAS6",72.4479146331602,100.306694769926,86.220074490371,"not_elevated"
"GAS7","GAS7",150.462604554014,206.83352312804,177.213562655861,"not_elevated"
"GAS8","GAS8",15.9441111587126,14.6410369421539,17.0183917957458,"not_elevated"
"GATA2","GATA2",8.78498569412629,12.5327133015988,8.82371309985964,"not_elevated"
"GATA3","GATA3",2.8668554595288,2.9471844786385,3.36773909127511,"not_elevated"
"GATA4","GATA4",12.7888098657551,15.1904080818344,14.0943293876454,"not_elevated"
"GATA6","GATA6",21.2511832376807,15.773024595408,17.6769708480541,"not_elevated"
"GATAD1","GATAD1",21.2968587246358,24.7508185354284,23.083320273545,"not_elevated"
"GATAD2A","GATAD2A",28.9496568292005,36.1971607409249,31.3531069838388,"not_elevated"
"GATAD2B","GATAD2B",40.0330423102565,54.9058264356034,41.6532389770496,"not_elevated"
"GATC","GATC",45.4989644867491,33.2048821159114,45.8337750291717,"not_elevated"
"GATM","GATM",1188.51545075873,456.168994647148,753.750107257924,"not_elevated"
"GATS","GATS",37.665970295835,26.319914847882,27.999279575408,"not_elevated"
"GATSL2","GATSL2",9.56507190242629,16.0906404817088,9.33194735459775,"not_elevated"
"GATSL3","GATSL3",4.20320534032039,3.51787897427812,3.24358841548546,"not_elevated"
"GBA","GBA",31.8002901872822,27.8393018098267,28.2487702154703,"not_elevated"
"GBA2","GBA2",61.923328271924,83.7586676477327,59.7843337395754,"not_elevated"
"GBA3","GBA3",88.180305076096,29.2297768023425,68.5298879379465,"not_elevated"
"GBAS","GBAS",233.840299070304,112.778048304515,177.406546417992,"not_elevated"
"GBE1","GBE1",100.138651066231,87.3079650857455,86.0410960121785,"not_elevated"
"GBF1","GBF1",107.153200726742,123.033166124488,104.657108508468,"not_elevated"
"GBGT1","GBGT1",2.91628852529899,3.15401859203163,3.31974227490661,"not_elevated"
"GBP1","GBP1",32.5533440880446,24.4122193865782,46.7400943597971,"not_elevated"
"GBP2","GBP2",25.0953539599783,29.7738952905026,31.26533164034,"not_elevated"
"GBP3","GBP3",24.5435095080358,17.9496144796226,32.2146388407064,"not_elevated"
"GBP4","GBP4",58.0781518058355,68.3664885636436,61.8088620592576,"not_elevated"
"GBP5","GBP5",4.75806494301228,3.02803253007677,3.99162913684006,"not_elevated"
"GBP6","GBP6",1.66303818577915,0.144255750837815,0.248736523924256,"individual_specific"
"GBP7","GBP7",18.8693100141506,13.5777623366647,11.3773683214023,"not_elevated"
"GC","GC",1526.37804584619,560.652199670262,860.84611539128,"individual_elevated"
"GCA","GCA",17.9792549937975,11.5044330214868,17.7458387646442,"not_elevated"
"GCAT","GCAT",24.0674537646365,15.4056312458296,17.0771452005862,"not_elevated"
"GCC1","GCC1",21.5501916229625,19.614741646046,22.8421707154688,"not_elevated"
"GCC2","GCC2",91.8719029343639,99.7641681750326,83.5015817123931,"not_elevated"
"GCDH","GCDH",57.9448003699474,22.625129949165,27.0513965665159,"individual_elevated"
"GCFC2","GCFC2",31.7139532138713,30.7013935359718,31.11737958061,"not_elevated"
"GCGR","GCGR",16.1706586415271,18.7691741450434,10.9943398206125,"not_elevated"
"GCH1","GCH1",20.7633999493621,18.3417583182275,25.2213096879689,"not_elevated"
"GCHFR","GCHFR",23.0451926854565,15.4953726274286,17.2763996895279,"not_elevated"
"GCK","GCK",10.076249885279,2.49631101758633,0.820693734603484,"individual_specific"
"GCKR","GCKR",20.406229858533,23.8921362263381,12.3260775575205,"not_elevated"
"GCLC","GCLC",63.7162377099499,52.1309383975012,55.5238762965821,"not_elevated"
"GCLM","GCLM",29.0451466363067,18.866572783354,36.3709059423851,"not_elevated"
"GCN1L1","GCN1L1",129.729738818449,159.397104215793,132.450175270636,"not_elevated"
"GCNT1","GCNT1",8.74486002214839,5.7727696314552,11.7207478773989,"not_elevated"
"GCNT2","GCNT2",37.9184020923435,32.4282307154102,31.0982336607715,"not_elevated"
"GCNT4","GCNT4",5.93395441173578,5.92277335955043,5.65852187350479,"not_elevated"
"GCOM1","GCOM1",10.5953959261069,9.64661564418573,7.35403339060291,"not_elevated"
"GCSH","GCSH",47.3728871262864,27.7570957218,29.1930077937431,"not_elevated"
"GCSHP3","GCSHP3",15.6490807974383,12.5264691299945,10.8887937490376,"not_elevated"
"GDA","GDA",88.7205878122634,64.4986530629794,58.345614435867,"not_elevated"
"GDAP1","GDAP1",34.1541100797219,35.206046246488,25.7901500116603,"not_elevated"
"GDAP1L1","GDAP1L1",4.67656313648978,4.98493796663339,2.59619324997786,"not_elevated"
"GDAP2","GDAP2",51.2753511127119,44.199349731656,50.190872880654,"not_elevated"
"GDE1","GDE1",87.0381580541606,65.0343906028776,70.9346705603418,"not_elevated"
"GDF1","GDF1",1.45073805929757,2.03188010829042,1.06241058534907,"not_elevated"
"GDF10","GDF10",6.95939503926126,7.96212729518885,6.37095353197598,"not_elevated"
"GDF11","GDF11",6.70122955176316,7.45801679350997,6.6417103819665,"not_elevated"
"GDF15","GDF15",20.0643325518743,7.09255569564451,13.8785147637663,"not_elevated"
"GDF2","GDF2",4.83090177528517,5.73459399945267,8.63667677226948,"not_elevated"
"GDI1","GDI1",111.082487929559,126.679383684156,88.6847258293011,"not_elevated"
"GDI2","GDI2",204.893890871309,130.207440311087,169.236545563295,"not_elevated"
"GDNF","GDNF",3.4285321965239,2.58139194264229,5.20355942849098,"not_elevated"
"GDPD1","GDPD1",5.95031681682471,5.92748794727869,5.55241195412811,"not_elevated"
"GDPD3","GDPD3",1.04703411513,0.860558456043968,2.20509499289939,"individual_elevated"
"GDPD5","GDPD5",6.18029315305823,7.35365267828754,8.02114515523249,"not_elevated"
"GEM","GEM",9.92243981369059,22.4589358566524,19.1860656554335,"not_elevated"
"GEMIN2","GEMIN2",5.49557152847032,4.56354526697697,5.13086075921402,"not_elevated"
"GEMIN4","GEMIN4",13.6276868381072,15.5363263097991,13.3273667729163,"not_elevated"
"GEMIN5","GEMIN5",42.3713367926072,39.7649729025071,36.8624639814648,"not_elevated"
"GEMIN8","GEMIN8",6.82685451708089,5.05568507530622,7.60300682447449,"not_elevated"
"GEN1","GEN1",13.6020523447066,11.0574937139044,15.4229310772147,"not_elevated"
"GET4","GET4",21.542567104109,33.7081831502267,18.3469021515273,"not_elevated"
"GFAP","GFAP",297.849277720619,140.698701640932,294.736622571678,"not_elevated"
"GFER","GFER",10.7355544004439,10.4675676297674,10.5013759745088,"not_elevated"
"GFM1","GFM1",131.704847509779,78.5725121315851,93.274690898918,"not_elevated"
"GFM2","GFM2",56.9119256501254,35.2907589776882,43.0371807365081,"not_elevated"
"GFOD1","GFOD1",23.3921180121924,32.415312138983,22.6600829476427,"not_elevated"
"GFOD2","GFOD2",24.6950207577371,27.714499271778,27.539563534581,"not_elevated"
"GFPT1","GFPT1",116.534750906414,101.664468427707,96.7778200843286,"not_elevated"
"GFPT2","GFPT2",4.55942779646076,9.45898336322046,6.98895906111821,"not_elevated"
"GFRA1","GFRA1",68.2276310505506,61.7219868587992,41.9821711610339,"not_elevated"
"GFRA2","GFRA2",6.09546253109002,8.61432336742608,3.03781414479708,"not_elevated"
"GGA1","GGA1",23.8823922732236,28.2605129778992,26.2469339385893,"not_elevated"
"GGA2","GGA2",61.9934420967002,67.5920494565261,65.4224965240235,"not_elevated"
"GGA3","GGA3",16.6254833478044,22.9095701534484,17.3050814127561,"not_elevated"
"GGACT","GGACT",10.8651076729743,4.05819275655144,9.29853994883558,"not_elevated"
"GGCT","GGCT",16.8457368001333,14.6936909938596,14.3382559619862,"not_elevated"
"GGCX","GGCX",101.522763824334,74.8328419317839,80.9769771941606,"not_elevated"
"GGH","GGH",31.4531291305288,9.60853941342845,25.1400446958141,"not_elevated"
"GGNBP2","GGNBP2",46.3395351243554,46.6087161422262,45.1577526781575,"not_elevated"
"GGPS1","GGPS1",29.0159944025201,20.726094335112,27.2647252434768,"not_elevated"
"GGT1","GGT1",59.5853760657912,22.9865723123742,53.2753007818019,"not_elevated"
"GGT5","GGT5",11.9441301980546,18.6188109019102,16.8973646274943,"not_elevated"
"GGT6","GGT6",9.49524555544267,14.0281449648487,5.16539926365634,"not_elevated"
"GGT7","GGT7",11.5343065339939,15.8794663885012,10.9197191663905,"not_elevated"
"GGT8P","GGT8P",1.22252389502372,0.422929112325607,1.41880597805988,"not_elevated"
"GGTA1P","GGTA1P",8.95868124626112,2.90325145537327,6.08784889082638,"not_elevated"
"GGTLC1","GGTLC1",2.34430726314036,2.33335099803005,3.92772700273419,"not_elevated"
"GHDC","GHDC",19.5517677367066,14.1890168461848,16.8917353990629,"not_elevated"
"GHITM","GHITM",374.662892090836,191.311498898187,267.956201060126,"not_elevated"
"GHR","GHR",167.467544236647,165.489826179628,119.74806513402,"not_elevated"
"GID4","GID4",20.6652855120065,19.6878580408749,21.8993901581147,"not_elevated"
"GID8","GID8",39.1640915760102,44.1440161768215,39.3897021235084,"not_elevated"
"GIGYF1","GIGYF1",23.6170190067763,38.4031651955588,29.8063761688469,"not_elevated"
"GIGYF2","GIGYF2",102.971391228531,96.325859980969,106.016273476025,"not_elevated"
"GIMAP1","GIMAP1",11.9146432466699,16.3876917521067,13.1247095097772,"not_elevated"
"GIMAP1-GIMAP5","GIMAP1-GIMAP5",4.54709272766618,4.9971924831415,4.67054952770841,"not_elevated"
"GIMAP2","GIMAP2",9.82683698556673,9.42446642203262,10.1500204696668,"not_elevated"
"GIMAP4","GIMAP4",30.430311590563,33.5367731799477,38.2503540504537,"not_elevated"
"GIMAP5","GIMAP5",21.6212114471037,30.6867521790152,20.624186854246,"not_elevated"
"GIMAP6","GIMAP6",48.8429700338663,55.9729724204808,54.057068736047,"not_elevated"
"GIMAP7","GIMAP7",11.6763337400149,15.7758484396975,11.8925831630598,"not_elevated"
"GIMAP8","GIMAP8",39.1004407205457,50.4220454794709,42.308975211613,"not_elevated"
"GIN1","GIN1",17.6748727085151,12.225780288894,15.8971653129252,"not_elevated"
"GINM1","GINM1",34.6656605859461,28.1336502505243,32.0197040370602,"not_elevated"
"GIPC1","GIPC1",37.9591277597847,36.5460969779032,35.6025961619762,"not_elevated"
"GIPC2","GIPC2",24.6150410581504,13.7801925788535,25.0940355619519,"not_elevated"
"GIPC3","GIPC3",2.15442108273822,3.50765675077923,3.52541985651914,"not_elevated"
"GIT1","GIT1",30.5832648367548,46.6978367367323,23.3074283434404,"not_elevated"
"GIT2","GIT2",49.6737993406495,50.6808378030653,58.6600500332337,"not_elevated"
"GJA1","GJA1",172.929408618471,65.5863570807213,100.363929570258,"individual_elevated"
"GJA3","GJA3",4.48252239677812,2.16914083815356,3.06586444372773,"not_elevated"
"GJA4","GJA4",8.0625837280078,13.3306483682915,8.23378021124984,"not_elevated"
"GJA5","GJA5",22.8850997251527,18.4777202252162,20.2505942094762,"not_elevated"
"GJB1","GJB1",72.6939319845995,53.8653191403713,36.9089464242462,"not_elevated"
"GJB2","GJB2",7.82259979995716,5.09803349719861,8.35594679164975,"not_elevated"
"GJB6","GJB6",6.60983098549818,3.28913770754573,3.24493095500523,"individual_elevated"
"GJC1","GJC1",13.5808783681702,18.7391590986248,17.1674723039527,"not_elevated"
"GJC2","GJC2",2.53203382182844,1.83485926132928,1.63693228755903,"not_elevated"
"GJD3","GJD3",2.8163368407452,5.21354082124206,2.70834236876705,"not_elevated"
"GK","GK",44.5143914039666,15.6217348360738,46.5199542345001,"not_elevated"
"GK5","GK5",17.1469668001545,25.6216138975591,23.9861891825068,"not_elevated"
"GKAP1","GKAP1",12.8674119605325,11.4578517466746,15.0259135002735,"not_elevated"
"GKN2","GKN2",1.16490055917543,0.939851598770889,6.3062708450274,"individual_specific"
"GLA","GLA",9.58150852020584,8.1367589872288,9.01570558452335,"not_elevated"
"GLB1","GLB1",41.5457519463518,31.1487294812539,36.4340060637941,"not_elevated"
"GLB1L","GLB1L",6.27638765192376,3.25228349609559,5.15621245155971,"not_elevated"
"GLB1L2","GLB1L2",6.6261605207141,2.89527286047384,6.09971731598806,"not_elevated"
"GLCCI1","GLCCI1",13.7116412777785,14.5690063446524,18.8865957803406,"not_elevated"
"GLCE","GLCE",43.6333818560337,49.1253981517594,78.5220048997029,"not_elevated"
"GLDC","GLDC",68.913698763274,48.8440328017488,48.2887303192367,"not_elevated"
"GLDN","GLDN",27.5254094728563,6.28787129192817,11.9848166857613,"individual_elevated"
"GLE1","GLE1",29.5481123098729,23.0038712443207,26.1808704353518,"not_elevated"
"GLG1","GLG1",210.928065649886,219.005886721459,213.243174958425,"not_elevated"
"GLI3","GLI3",6.63702394147189,10.2708009651571,6.27518717314208,"not_elevated"
"GLIPR1","GLIPR1",12.3287954792849,13.0905349639572,11.1561865837668,"not_elevated"
"GLIPR2","GLIPR2",19.5894005160217,11.7038911499756,16.3234447457026,"not_elevated"
"GLIS2","GLIS2",6.45826798868034,9.44741134971299,6.81481682614973,"not_elevated"
"GLIS3","GLIS3",11.876194639573,18.7005717354627,16.0251028569441,"not_elevated"
"GLMN","GLMN",8.28626774853182,5.89472176422331,6.16314405658143,"not_elevated"
"GLO1","GLO1",146.577703516371,94.1532531395677,110.009301756646,"not_elevated"
"GLOD4","GLOD4",40.4849744197894,29.3175091863083,30.7329863303837,"not_elevated"
"GLRA2","GLRA2",1.62292736476047,2.04865373237258,3.18435442893436,"not_elevated"
"GLRA3","GLRA3",3.03949007853163,4.64117830985525,0.211295349229282,"individual_elevated"
"GLRB","GLRB",26.2820989102864,22.4518307048977,12.9461298601153,"not_elevated"
"GLRX","GLRX",26.2670752089711,14.2975001488092,26.466839863998,"not_elevated"
"GLRX2","GLRX2",6.08737888084747,4.19754097943997,5.00731850286101,"not_elevated"
"GLRX3","GLRX3",27.398640828655,19.821406981071,22.0273378121051,"not_elevated"
"GLRX5","GLRX5",36.5600600185609,28.1066313227381,28.9288844153436,"not_elevated"
"GLS","GLS",235.216011502724,177.338348285029,239.68422598067,"not_elevated"
"GLS2","GLS2",71.4521221174955,39.6551252920721,72.0570661282337,"not_elevated"
"GLT1D1","GLT1D1",10.1066137888611,18.5193124044668,12.1548831458757,"not_elevated"
"GLT8D1","GLT8D1",26.0168856305259,27.5831022863438,27.2605352386244,"not_elevated"
"GLT8D2","GLT8D2",5.10610705783537,7.32946727135627,5.19254311459028,"not_elevated"
"GLTP","GLTP",28.9968038639538,40.3113459150121,25.3786789371318,"not_elevated"
"GLTPD1","GLTPD1",24.36065083654,33.6219999129377,23.5018057621038,"not_elevated"
"GLTPD2","GLTPD2",4.31611443940879,4.18574376472718,3.24237458855141,"not_elevated"
"GLTSCR1L","GLTSCR1L",41.443251256511,48.059808671254,49.407862259174,"not_elevated"
"GLTSCR2","GLTSCR2",60.0060561281036,58.5190377177545,55.9461652790041,"not_elevated"
"GLUD1","GLUD1",646.044583897165,348.896962553711,308.223176377942,"not_elevated"
